Time,Q_reach_279,Q_reach_196,Q_reach_276,Q_reach_377
31-Oct-2023 00:15,2.8752500466028e-05,1.95908297573014e-05,0,1.30817183967105e-07
31-Oct-2023 00:30,0.000100233652859563,0.000107207387322085,0,3.58930587190128e-05
31-Oct-2023 00:45,0.000195598756882081,0.000293358910631567,0,0.000163182131236105
31-Oct-2023 01:00,0.000333254630392012,0.000549777962040354,0,0.000376157863366927
31-Oct-2023 01:15,0.000621946118125548,0.000815008064058066,0,0.00061248798241837
31-Oct-2023 01:30,0.00132547912416739,0.00104189374825712,0,0.0008290014805396
31-Oct-2023 01:45,0.00297911076637036,0.00121396187179689,0,0.00102626471617751
31-Oct-2023 02:00,0.00651848123552376,0.00133504813491685,0,0.00122454426452884
31-Oct-2023 02:15,0.0133361678620041,0.00141577588534632,0,0.00144551055552381
31-Oct-2023 02:30,0.0251876087838167,0.00153520080929283,0,0.00171441881164695
31-Oct-2023 02:45,0.0439312838751413,0.00186036793880077,0,0.0020758073099495
31-Oct-2023 03:00,0.0711702813998864,0.00248418622694413,1.24261229652944e-05,0.00261765331980063
31-Oct-2023 03:15,0.107911398258708,0.00331084752346683,0.000795854624633941,0.00350761484836642
31-Oct-2023 03:30,0.154355781642933,0.00415336073562732,0.00648734781052215,0.0066841517589175
31-Oct-2023 03:45,0.209891659445579,0.00496637029860111,0.0210969997866111,0.0183296892348987
31-Oct-2023 04:00,0.291803625756781,0.00657822109873707,0.046634987372557,0.0594583428889525
31-Oct-2023 04:15,0.693676181706129,0.186587078228556,0.091218621079979,0.161325477461168
31-Oct-2023 04:30,1.57271132787484,0.602582903648286,0.131771571060311,0.355241421813878
31-Oct-2023 04:45,3.13828198212404,1.47167870766451,0.164374350534652,0.655482420092208
31-Oct-2023 05:00,5.49932913184503,2.76048161400734,0.188712279233172,1.06906359534419
31-Oct-2023 05:15,8.35191178117379,4.20959809563828,0.20534616168432,1.60994845061081
31-Oct-2023 05:30,11.2888898138308,5.70059638214848,0.215833900622746,2.30016596089574
31-Oct-2023 05:45,14.0551674925985,7.04001836737502,0.222420184801142,3.16544174662465
31-Oct-2023 06:00,16.5713110525251,8.16072105841711,0.22674310639076,4.23120723620399
31-Oct-2023 06:15,18.8182572131608,9.03830971511141,0.229661252920162,5.51879769287404
31-Oct-2023 06:30,20.7902180753717,9.68840375965846,0.231656343670772,7.04080235546645
31-Oct-2023 06:45,22.5020620967265,10.1470122608295,0.233085404345299,8.79577472601116
31-Oct-2023 07:00,23.9992195725795,10.4544774810214,0.234231276367219,10.7643940158745
31-Oct-2023 07:15,25.3519983683329,10.6472027759346,0.235183737149799,12.9093872100375
31-Oct-2023 07:30,26.639929741155,10.7546315778362,0.235874018238898,15.1796775813822
31-Oct-2023 07:45,27.9362032341242,10.7991377768717,0.236226528938461,17.5172697091491
31-Oct-2023 08:00,29.298802339899,10.7974050639744,0.236235654191262,19.8647082455095
31-Oct-2023 08:15,30.7691112578749,10.7620333550735,0.235970397646566,22.1714515412012
31-Oct-2023 08:30,32.374913655604,10.7026814434215,0.235616901977589,24.3983595158642
31-Oct-2023 08:45,34.1340708897093,10.626730259731,0.23553035322776,26.5201238340071
31-Oct-2023 09:00,36.0563006512954,10.5397073131796,0.236146867865119,28.5257941691267
31-Oct-2023 09:15,38.1421245075544,10.4456578142265,0.237748265178075,30.4177245126446
31-Oct-2023 09:30,40.379759576536,10.3475145604307,0.240283069777541,32.2093699865556
31-Oct-2023 09:45,42.7422323549848,10.247501063165,0.24340415981316,33.9224094030793
31-Oct-2023 10:00,45.1864129977333,10.15227479379,0.246661580764101,35.5836366488674
31-Oct-2023 10:15,47.6552857841679,10.05975427369,0.249678558983381,37.2219622077779
