Time,Q_reach_293,Q_reach_330,Q_reach_314,Q_reach_515
31-Oct-2023 00:15,2.61393708517633e-05,5.21832435081839e-05,1.97054311764104e-06,2.57782327223457e-10
31-Oct-2023 00:30,9.60809073785289e-05,0.000156483561571501,1.15919312993674e-05,1.86794958390081e-06
31-Oct-2023 00:45,0.000199608520053547,0.000281227334986045,3.56286766171436e-05,1.80132343409386e-05
31-Oct-2023 01:00,0.000362345302796541,0.000495394456568471,8.11265119893824e-05,8.66841271062362e-05
31-Oct-2023 01:15,0.000705386836039446,0.000999749631120185,0.00016502418422187,0.000279928079475062
31-Oct-2023 01:30,0.00151760644085565,0.00222193284316863,0.000336363341301189,0.000687830205470338
31-Oct-2023 01:45,0.00338027438683177,0.00498507958852684,0.000713906183860356,0.00138121645173633
31-Oct-2023 02:00,0.00730383832256733,0.0106410339022504,0.00154275454919809,0.00237545453261034
31-Oct-2023 02:15,0.0147839220930533,0.0210471322954329,0.00326330322323449,0.00361872832670709
31-Oct-2023 02:30,0.0276927950378756,0.0383219808287835,0.00656935739727168,0.00501035917168785
31-Oct-2023 02:45,0.0479941200737312,0.0644324952034568,0.0124228605954812,0.00646397633113749
31-Oct-2023 03:00,0.0773589518275083,0.100757031321324,0.0220000911308231,0.00989385581582955
31-Oct-2023 03:15,0.116809889986945,0.147776435672859,0.0365669273419436,0.0154463059823484
31-Oct-2023 03:30,0.166509273393989,0.204989037450267,0.0573076713576356,0.0234233209749912
31-Oct-2023 03:45,0.225756212944383,0.271070560035535,0.0866066892910035,0.0349188847324421
31-Oct-2023 04:00,0.310537399350615,0.354131561296497,0.145640519005808,0.0545552173920671
31-Oct-2023 04:15,0.734491827696976,0.694128757722748,0.326864760926999,0.0918532715857126
31-Oct-2023 04:30,1.66177949817371,1.82887216502203,0.672741394392292,0.161966317517225
31-Oct-2023 04:45,3.32491309399251,4.09840533799716,1.21976487819649,0.286538188546408
31-Oct-2023 05:00,5.81821790689587,7.18291419894953,2.08860946321232,0.494170301602499
31-Oct-2023 05:15,8.79974511575389,10.4351748725865,3.35173854280505,0.820216966813854
31-Oct-2023 05:30,11.8511026351487,13.4552881733059,5.01307528322414,1.30486669415811
31-Oct-2023 05:45,14.7222679185838,16.1655986592805,6.99622093751742,1.98884235633181
31-Oct-2023 06:00,17.3374735205174,18.5908854497381,9.18912360303177,2.90862053287116
31-Oct-2023 06:15,19.677797055822,20.7327277448492,11.482133165791,4.09029903686897
31-Oct-2023 06:30,21.735258765857,22.586733926201,13.7838996671884,5.54928077465142
31-Oct-2023 06:45,23.5207570638688,24.1813332165235,16.0237884665054,7.29078556952372
31-Oct-2023 07:00,25.0758369357068,25.5823571192548,18.1523419456943,9.31064624815149
31-Oct-2023 07:15,26.469776262476,26.8780589199517,20.1426019594698,11.5961191199174
31-Oct-2023 07:30,27.7856063686314,28.1584101100309,21.9903502614364,14.1261919041292
31-Oct-2023 07:45,29.1041313185754,29.4995225620097,23.7115390023455,16.8717300227534
31-Oct-2023 08:00,30.4931453378958,30.9579014781554,25.3370897054695,19.7960163806171
31-Oct-2023 08:15,32.0038037398683,32.572148770364,26.9065854104132,22.8560600239446
31-Oct-2023 08:30,33.6719981906607,34.3674236245261,28.4625081826655,26.0046663473018
31-Oct-2023 08:45,35.5212986800561,36.3588456960202,30.0459558877716,29.1930394309711
31-Oct-2023 09:00,37.5646063145755,38.5516990313534,31.6938754740327,32.3729487983184
31-Oct-2023 09:15,39.8031632665809,40.9383252799961,33.4372380381905,35.4989080976662
31-Oct-2023 09:30,42.2234738436702,43.4937180281726,35.29943671483,38.5301843390626
31-Oct-2023 09:45,44.7944398116064,46.1733445084695,37.2945137295177,41.4328708263656
31-Oct-2023 10:00,47.4668278693714,48.9146920437593,39.4252774518175,44.182216917908
31-Oct-2023 10:15,50.1759955451773,51.6424994099827,41.6818576972569,46.7640636558697
31-Oct-2023 10:30,52.8482657883515,54.2778737184134,44.0413696064462,49.175273024585
31-Oct-2023 10:45,55.4099979795736,56.749070501884,46.4691641774049,51.4233181410203
31-Oct-2023 11:00,57.7951589662443,58.9969610541057,48.9216705417131,53.525060461097
31-Oct-2023 11:15,59.9498918248734,60.9773597516335,51.3502341575656,55.504779168074
31-Oct-2023 11:30,61.835811400138,62.6638499842729,53.7052968244606,57.3916773803655
31-Oct-2023 11:45,63.4315477991674,64.0477493979628,55.9401232666713,59.2171693878236
31-Oct-2023 12:00,64.7341811072374,65.1367026677379,58.0145799624166,61.0122154398963
31-Oct-2023 12:15,65.7490000038237,65.9470148785785,59.8966884084734,62.804892867389
31-Oct-2023 12:30,66.4940832851061,66.5022893468473,61.5639658885758,64.6183482032578
31-Oct-2023 12:45,66.9942791858567,66.8321364328049,63.003528287826,66.4692325284202
31-Oct-2023 13:00,67.2786043142494,66.9680286773895,64.2115535964674,68.3666435868876
31-Oct-2023 13:15,67.3777978081209,66.9415466251266,65.1921075824483,70.3115855144811
31-Oct-2023 13:30,67.3220693825421,66.7820731738617,65.9556396301719,72.2970279452387
31-Oct-2023 13:45,67.1390936082637,66.5150523167059,66.5172965812943,74.3086492318097
31-Oct-2023 14:00,66.855718611378,66.1640086247771,66.8955842002013,76.3261541023222
31-Oct-2023 14:15,66.5078535552472,65.7568744438186,67.1139712674734,78.3248707293392
31-Oct-2023 14:30,66.0936814843333,65.3026988461874,67.1916053423809,80.2774483135524
31-Oct-2023 14:45,65.6320500964064,64.8104154014746,67.1477275847156,82.1556266259901
31-Oct-2023 15:00,65.1374105958451,64.2960802681162,67.0003847995996,83.9320233708501
