Time,qL_reach_293,qL_reach_330,qL_reach_314,qL_reach_515
31-Oct-2023 00:15,0,0,0,0
31-Oct-2023 00:30,2.68606698200713e-06,0,8.07527377994322e-05,0
31-Oct-2023 00:45,5.04840753100725e-05,0,0.000328034739539881,0
31-Oct-2023 01:00,0.000112683511620297,0,0.000595997200573637,0
31-Oct-2023 01:15,0.000175094951780932,0,0.000859224602374513,0
31-Oct-2023 01:30,0.000236520103034588,0,0.00111881201822309,0
31-Oct-2023 01:45,0.000296958510833942,0,0.00137574398909083,0
31-Oct-2023 02:00,0.000356409862377786,0,0.00162803947240818,0
31-Oct-2023 02:15,0.000414873983599692,0,0.00187573451392433,0
31-Oct-2023 02:30,0.000472350836188253,0,0.00211886457901235,0
31-Oct-2023 02:45,0.000528840514639374,0,0.00235746456822015,0
31-Oct-2023 03:00,0.000584343243341399,0,0.00259156883256658,0.000358670371887028
31-Oct-2023 03:15,0.000638859373692055,0,0.00282121118820728,0.000520588252509707
31-Oct-2023 03:30,0.000692389381249643,0,0.00304642493108628,0.000682389384286648
31-Oct-2023 03:45,0.000744933862917423,0,0.00741290050670215,0.000681911901215452
31-Oct-2023 04:00,0.0126558454208568,2.21927303385063e-17,0.0598307035411542,0.000681434907218401
31-Oct-2023 04:15,0.197313644543419,1.51939454245401e-05,0.278707606988209,0.000680958401379941
31-Oct-2023 04:30,0.330183321206497,1.83282847941476e-05,0.435161720182004,0.000680482382787153
31-Oct-2023 04:45,0.348600347953599,1.82247864525431e-05,0.458265268588364,0.000680006850529746
31-Oct-2023 05:00,0.359515820997873,1.81218724744175e-05,0.496678613530453,0.000679531803700051
31-Oct-2023 05:15,0.364217341029729,1.80195396436496e-05,0.499137857107756,0.000679057241393005
31-Oct-2023 05:30,0.368975543830386,1.79177846785667e-05,0.501246777047683,0.000678583162706152
31-Oct-2023 05:45,0.36801141848388,1.78166043160056e-05,0.500307516131225,0.000678109566739626
31-Oct-2023 06:00,0.367054194312483,1.77159953112296e-05,0.499277287665816,0.000839353331569271
31-Oct-2023 06:15,0.366103815782112,1.76159544378249e-05,0.498254702844409,0.000838781506242431
31-Oct-2023 06:30,0.36516022783088,1.7516478487597e-05,0.497239725046476,0.000838210227368309
31-Oct-2023 06:45,0.36422337588353,1.74175642704678e-05,0.496232339065733,0.000837639494004158
31-Oct-2023 07:00,0.363293205864069,1.73192086143735e-05,0.495232526113425,0.000837069305209849
31-Oct-2023 07:15,0.362369664206763,1.72214083651624e-05,0.494240263950307,0.000836499660047861
31-Oct-2023 07:30,0.361452697865676,1.71241603864943e-05,0.493255527018332,0.000835930557583271
31-Oct-2023 07:45,0.360542254322797,1.70274615597397e-05,0.492278286568513,0.000835361996883747
31-Oct-2023 08:00,0.359638281594857,1.69313087838794e-05,0.491308510784919,0.000834793977019539
31-Oct-2023 08:15,0.358740728238886,1.68356989754059e-05,0.490353586646081,0.000834226497063471
31-Oct-2023 08:30,0.3578495433566,1.67406290682238e-05,0.489398837116798,0.000833659556090931
31-Oct-2023 08:45,0.356964676597687,1.66460960135515e-05,0.488451437610048,0.000833093153179863
31-Oct-2023 09:00,0.356086078162019,1.65520967798241e-05,0.487511345203483,0.000832527287410759
31-Oct-2023 09:15,0.355213698800905,1.64586283525953e-05,0.486578514408932,0.000831961957866652
31-Oct-2023 09:30,0.354347489817418,1.63656877344414e-05,0.485652897355171,0.000831397163633103
31-Oct-2023 09:45,0.353487403065845,1.62732719448648e-05,0.484737521926625,0.000830832903798197
31-Oct-2023 10:00,0.352633390950338,1.61813780201986e-05,0.48382633595806,0.000830269177452532
31-Oct-2023 10:15,0.351785406423344,1.60900030135115e-05,0.482922211074613,0.000829705983689214
31-Oct-2023 10:30,0.350943402981776,1.59991439945133e-05,0.482025091065737,0.000829143321603845
31-Oct-2023 10:45,0.350107334663915,1.59087980494608e-05,0.48113491783084,0.000828581190294515
31-Oct-2023 11:00,0.349277156045409,1.58189622810646e-05,0.480251631480831,0.000828019588861796
31-Oct-2023 11:15,0.348452822234592,1.57296338083961e-05,0.479375170424429,0.000827458516408733
31-Oct-2023 11:30,0.347634288867268,1.56408097667951e-05,0.478851080540243,0.000826897972040834
31-Oct-2023 11:45,0.34682151210106,1.55524873077778e-05,0.477995650275132,0.000826337954866066
31-Oct-2023 12:00,0.347866663418271,1.54646635989456e-05,0.477796785475935,0.00082577846399484
31-Oct-2023 12:15,0.347096353017944,1.53773358238943e-05,0.476963707444468,0.000825219498540011
31-Oct-2023 12:30,0.346331542026498,1.52905011821237e-05,0.476137120968746,0.000824661057616862
31-Oct-2023 12:45,0.345572188430057,1.52041568889478e-05,0.475316957375592,0.000824103140343104
31-Oct-2023 13:00,0.344818250717753,1.51183001754056e-05,0.474503146781081,0.00082354574583886
31-Oct-2023 13:15,0.344069687873993,1.50329282881719e-05,0.473695618166498,0.000822988873226663
31-Oct-2023 13:30,0.343326459370447,1.49480384894697e-05,0.472894299458408,0.000822432521631445
31-Oct-2023 13:45,0.342588525157754,1.48636280569819e-05,0.472099117695997,0.00082187669018053
31-Oct-2023 14:00,0.34370781501941,1.47796942837639e-05,0.471957258861341,0.000821321378003626
31-Oct-2023 14:15,0.354783140556799,1.46962344781794e-05,0.47784747350911,0.000820766584232817
31-Oct-2023 14:30,0.354143138193547,1.46132459637252e-05,0.477076288477549,0.000820212308002555
31-Oct-2023 14:45,0.355361832254925,1.45307260790782e-05,0.476987746738905,0.000819658548449652
31-Oct-2023 15:00,0.356621188166063,1.44486721779218e-05,0.47692967722817,0.000819105304713273
